http://www.yelp.com/biz/la-carreta-de-lily-phoenix	La Carreta De Lily	2902 W Van Buren St	Phoenix	AZ	85009	6024422050	4.5	5	false	false	85005
http://www.yelp.com/biz/jimmy-jacks-drive-in-phoenix	Jimmy Jack's Drive-In	2933 W Van Buren St	Phoenix	AZ	85009	6022784120	3.5	8	false	false	85005
http://www.yelp.com/biz/taqueria-las-frontiera-phoenix	Taqueria Las Frontiera	3501 W Lincoln St	Phoenix	AZ	85009	NA	4	1	false	false	85005
http://www.yelp.com/biz/hostess-bakery-outlet-phoenix	Hostess Bakery Outlet	3426 W Adams St	Phoenix	AZ	85009	6022720928	4	1	false	false	85005
http://www.yelp.com/biz/burger-king-phoenix-45	Burger King	3521 W Van Buren St	Phoenix	AZ	85009	6023309206	4	1	false	false	85005
http://www.yelp.com/biz/el-rey-del-marisco-phoenix	El Rey Del Marisco	3328 W Van Buren St	Phoenix	AZ	85009	6022490500	4	1	false	false	85005
http://www.yelp.com/biz/mariscos-ensanada-kassandra-place	Mariscos Ensanada	Kassandra Place, AZ 85009	Kassandra Place	AZ	85009	NA	4	1	false	false	85005
http://www.yelp.com/biz/little-caesars-phoenix-5	Little Caesars	3555 W Van Buren St	Phoenix	AZ	85009	6022693309	3.5	2	false	false	85005
http://www.yelp.com/biz/jack-in-the-box-phoenix-5	Jack In the Box	3502 W Buckeye Rd	Phoenix	AZ	85009	6023531660	3.5	3	false	false	85005
http://www.yelp.com/biz/churchs-chicken-phoenix-20	Church's Chicken	3350 W Van Buren St	Phoenix	AZ	85009	6022788929	3	3	false	false	85005
http://www.yelp.com/biz/el-sureno-phoenix	El Sureno	2909 W Van Buren St	Phoenix	AZ	85009	6023521280	3	1	false	false	85005
http://www.yelp.com/biz/sun-star-buffet-phoenix	Sun Star Buffet	3420 W Van Buren St	Phoenix	AZ	85009	6023538168	2.5	8	false	false	85005
http://www.yelp.com/biz/subway-phoenix-80	Subway	3555 W Van Buren St	Phoenix	AZ	85009	6022786010	2.5	2	false	false	85005
http://www.yelp.com/biz/mcdonalds-phoenix-50	McDonald's	220 N 35th Ave	Phoenix	AZ	85009	6022725723	2	5	false	false	85005
http://www.yelp.com/biz/couscous-express-phoenix	Couscous Express	1915 E McDowell Rd	Phoenix	AZ	85006	6022527777	4.5	48	true	false	85006
http://www.yelp.com/biz/short-leash-dogs-food-truck-phoenix	Short Leash Dogs Food Truck	110 E Roosevelt St	Phoenix	AZ	85004	4806208479	4.5	294	true	false	85006
http://www.yelp.com/biz/ollie-vaughns-phoenix	Ollie Vaughn's	1526 E McDowell Rd	Phoenix	AZ	85006	6022541392	4.5	90	true	false	85006
http://www.yelp.com/biz/pomo-pizzeria-napoletana-phoenix-phoenix	Pomo Pizzeria Napoletana - Phoenix	705 N 1st St	Phoenix	AZ	85004	6027952555	4.5	386	true	false	85006
http://www.yelp.com/biz/welcome-diner-phoenix	Welcome Diner	924 E Roosevelt St	Phoenix	AZ	85006	6024951111	4.5	347	true	false	85006
